date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-01-22 10:17:09,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYvByDFf32/",,,,425935157783461888,https://twitter.com/ciphermao/status/425935157783461888
2014-01-22 10:16:57,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYu7oMlf3z/",,,,425935104528375808,https://twitter.com/ciphermao/status/425935104528375808
2014-01-22 10:16:45,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYux01lf3s/",,,,425935056419692544,https://twitter.com/ciphermao/status/425935056419692544
2014-01-22 10:16:32,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYuqGElf3m/",,,,425935000681607168,https://twitter.com/ciphermao/status/425935000681607168
2014-01-22 10:16:20,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYui-AFf3f/",,,,425934950316404736,https://twitter.com/ciphermao/status/425934950316404736
2014-01-22 10:16:08,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYua8Rlf3b/",,,,425934901561802752,https://twitter.com/ciphermao/status/425934901561802752
2014-01-22 10:15:56,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYuHcnlf3G/",,,,425934849514680320,https://twitter.com/ciphermao/status/425934849514680320
2014-01-22 10:15:45,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYt5i_Ff27/",,,,425934805017317376,https://twitter.com/ciphermao/status/425934805017317376
2014-01-22 10:15:32,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYtx0Wlf24/",,,,425934748796850176,https://twitter.com/ciphermao/status/425934748796850176
2014-01-22 10:14:58,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYtq55lf2x/",,,,425934607222321152,https://twitter.com/ciphermao/status/425934607222321152
2014-01-22 10:14:37,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYtNDqFf2b/",,,,425934517581647873,https://twitter.com/ciphermao/status/425934517581647873
2014-01-22 10:14:22,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYtC65lf2U/",,,,425934457846386688,https://twitter.com/ciphermao/status/425934457846386688
2014-01-22 10:14:07,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYs2dGFf2J/",,,,425934392599785472,https://twitter.com/ciphermao/status/425934392599785472
2014-01-22 10:13:52,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYshpYlf1_/",,,,425934328615698432,https://twitter.com/ciphermao/status/425934328615698432
2014-01-22 10:13:42,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYsKOUFf1z/",,,,425934288115478528,https://twitter.com/ciphermao/status/425934288115478528
2014-01-22 10:13:15,ciphermao,,0,0,0,"The Periodical Market at Longgang (Longgang Market) 龍崗墟市 - Hehu Round House (The Crane Lake Villa; New… http://instagram.com/p/jYr9a-lf1w/",,,,425934174852497408,https://twitter.com/ciphermao/status/425934174852497408
2014-01-22 10:06:55,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYouHUFfzp/",,,,425932581583204352,https://twitter.com/ciphermao/status/425932581583204352
2014-01-22 10:06:43,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYopnDFfzh/",,,,425932531989749760,https://twitter.com/ciphermao/status/425932531989749760
2014-01-22 10:06:30,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYogihlfzb/",,,,425932476415213568,https://twitter.com/ciphermao/status/425932476415213568
2014-01-22 10:06:15,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYoI0sFfzF/",,,,425932415404871680,https://twitter.com/ciphermao/status/425932415404871680
2014-01-22 10:06:04,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYn673Ffy9/",,,,425932366486732800,https://twitter.com/ciphermao/status/425932366486732800
2014-01-22 10:05:51,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYnzUnFfy3/",,,,425932312279547904,https://twitter.com/ciphermao/status/425932312279547904
2014-01-22 10:05:34,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYniuTFfyy/",,,,425932241127358464,https://twitter.com/ciphermao/status/425932241127358464
2014-01-22 10:05:22,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYnVBgFfyq/",,,,425932190321737728,https://twitter.com/ciphermao/status/425932190321737728
2014-01-22 10:05:07,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYnJXLFfyl/",,,,425932129605005312,https://twitter.com/ciphermao/status/425932129605005312
2014-01-22 10:04:52,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYm_WGFfyg/",,,,425932066493325312,https://twitter.com/ciphermao/status/425932066493325312
2014-01-22 10:03:41,ciphermao,,0,0,0,"Literature and Education 崇文重教 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居… http://instagram.com/p/jYmQ7plfyM/",,,,425931768135692288,https://twitter.com/ciphermao/status/425931768135692288
2014-01-22 09:47:33,ciphermao,,0,0,0,"Intangible Cultural Heritage 非物質文化遺產 - Hehu Round House (The Crane Lake Villa; New Crane Lake… http://instagram.com/p/jYdQALFf72/",,,,425927709563580416,https://twitter.com/ciphermao/status/425927709563580416
2014-01-22 09:47:17,ciphermao,,0,0,0,"Intangible Cultural Heritage 非物質文化遺產 - Hehu Round House (The Crane Lake Villa; New Crane Lake… http://instagram.com/p/jYdK2slf7y/",,,,425927640231718912,https://twitter.com/ciphermao/status/425927640231718912
2014-01-22 09:47:01,ciphermao,,0,0,0,"Intangible Cultural Heritage 非物質文化遺產 - Hehu Round House (The Crane Lake Villa; New Crane Lake… http://instagram.com/p/jYdBoeFf7r/",,,,425927571566755840,https://twitter.com/ciphermao/status/425927571566755840
2014-01-22 09:46:43,ciphermao,,0,0,0,"Intangible Cultural Heritage 非物質文化遺產 - Hehu Round House (The Crane Lake Villa; New Crane Lake… http://instagram.com/p/jYcqC3lf7Q/",,,,425927499416342528,https://twitter.com/ciphermao/status/425927499416342528
2014-01-22 09:46:31,ciphermao,,0,0,0,"Intangible Cultural Heritage 非物質文化遺產 - Hehu Round House (The Crane Lake Villa; New Crane Lake… http://instagram.com/p/jYckDhlf7N/",,,,425927447478284288,https://twitter.com/ciphermao/status/425927447478284288
2014-01-22 09:46:10,ciphermao,,0,0,0,"Intangible Cultural Heritage 非物質文化遺產 - Hehu Round House (The Crane Lake Villa; New Crane Lake… http://instagram.com/p/jYcZsvFf7E/",,,,425927359263678464,https://twitter.com/ciphermao/status/425927359263678464
2014-01-22 09:45:36,ciphermao,,0,0,0,"Intangible Cultural Heritage 非物質文化遺產 - Hehu Round House (The Crane Lake Villa; New Crane Lake… http://instagram.com/p/jYcUgKlf7B/",,,,425927218825789440,https://twitter.com/ciphermao/status/425927218825789440
2014-01-22 09:44:38,ciphermao,,0,0,0,"Intangible Cultural Heritage 非物質文化遺產 - Hehu Round House (The Crane Lake Villa; New Crane Lake… http://instagram.com/p/jYb3pelf6n/",,,,425926971999408128,https://twitter.com/ciphermao/status/425926971999408128
2014-01-22 09:30:21,ciphermao,,0,0,0,"Patio of the Ancestral Temple 祠堂天井 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency)… http://instagram.com/p/jYKDyElf4p/",,,,425923377824808960,https://twitter.com/ciphermao/status/425923377824808960
2014-01-22 09:30:02,ciphermao,,0,0,0,"Patio of the Ancestral Temple 祠堂天井 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency)… http://instagram.com/p/jYJ63dlf4Z/",,,,425923298782752769,https://twitter.com/ciphermao/status/425923298782752769
2014-01-22 09:28:37,ciphermao,,0,0,0,"Patio of the Ancestral Temple 祠堂天井 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency)… http://instagram.com/p/jYJxhrFf4M/",,,,425922942938394624,https://twitter.com/ciphermao/status/425922942938394624
2014-01-22 09:28:19,ciphermao,,0,0,0,"Patio of the Ancestral Temple 祠堂天井 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency)… http://instagram.com/p/jYJn7vlf4B/",,,,425922868204298240,https://twitter.com/ciphermao/status/425922868204298240
2014-01-22 05:27:43,Katie_Kenny,,0,0,0,"Hipster dumplings with the @hk_magazine crew. Simply amazeballs @Traditional Beijing Dumpling House http://instagram.com/p/jdZoE_JCpA/",,@hk_magazine @Traditional,,425862320448098304,https://twitter.com/Katie_Kenny/status/425862320448098304
2014-01-22 05:08:29,ciphermao,,0,0,0,"外翰第 - Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka… http://instagram.com/p/jYFIl6Ffyl/",,,,425857478589706240,https://twitter.com/ciphermao/status/425857478589706240
2014-01-22 05:06:33,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX_t_1Ff6P/",,,,425856991437664257,https://twitter.com/ciphermao/status/425856991437664257
2014-01-22 05:06:10,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX_ocQlf6D/",,,,425856893136146432,https://twitter.com/ciphermao/status/425856893136146432
2014-01-22 05:05:57,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX_gQgFf50/",,,,425856841655275520,https://twitter.com/ciphermao/status/425856841655275520
2014-01-22 05:05:26,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX8mlLFf05/",,,,425856712428769281,https://twitter.com/ciphermao/status/425856712428769281
2014-01-22 05:05:10,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX8fN0Ff0q/",,,,425856641494700032,https://twitter.com/ciphermao/status/425856641494700032
2014-01-22 05:04:51,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX8YDplf0i/",,,,425856563384156160,https://twitter.com/ciphermao/status/425856563384156160
2014-01-22 05:04:35,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX8Fu_Ff0F/",,,,425856496703135744,https://twitter.com/ciphermao/status/425856496703135744
2014-01-22 05:04:15,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX75SIFfzr/",,,,425856413488128000,https://twitter.com/ciphermao/status/425856413488128000
2014-01-22 05:03:58,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX7gfZFfy4/",,,,425856339999723520,https://twitter.com/ciphermao/status/425856339999723520
2014-01-22 05:03:29,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX7WVHlfyo/",,,,425856219866497024,https://twitter.com/ciphermao/status/425856219866497024
2014-01-22 05:03:13,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX7LT1FfyY/",,,,425856152392712192,https://twitter.com/ciphermao/status/425856152392712192
2014-01-22 05:02:54,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX53JGlfwG/",,,,425856074143789056,https://twitter.com/ciphermao/status/425856074143789056
2014-01-22 05:01:58,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX5xColf_5/",,,,425855839367618560,https://twitter.com/ciphermao/status/425855839367618560
2014-01-22 05:00:36,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX5PlRFf-1/",,,,425855493266235392,https://twitter.com/ciphermao/status/425855493266235392
2014-01-22 05:00:20,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX4i0PFf93/",,,,425855426945908736,https://twitter.com/ciphermao/status/425855426945908736
2014-01-22 04:59:24,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX4W1plf9j/",,,,425855191855157249,https://twitter.com/ciphermao/status/425855191855157249
2014-01-22 04:59:08,ciphermao,,0,0,0,"Hehu Round House (The Crane Lake Villa; New Crane Lake Residency) 鶴湖新居 - Shenzhen Longgang Hakka Folk… http://instagram.com/p/jX3_nDFf9E/",,,,425855123966136320,https://twitter.com/ciphermao/status/425855123966136320
2014-01-22 03:27:48,cocomarett,,0,0,0,"Tuesday evening well spent. Great catching up with karimtabar & si_bonobo @The Upper House 奕居 http://instagram.com/p/jbfskCi6Ln/",,@The,,425832139931021312,https://twitter.com/cocomarett/status/425832139931021312
2014-01-22 03:23:59,MarieLhorie,,0,0,0,"CNY almost here. Good luck everyone. Kung Hei Fat Choi. (@The Spaghetti House) [pic]: http://4sq.com/KC8dXS",,@The,,425831179808694272,https://twitter.com/MarieLhorie/status/425831179808694272
2014-01-21 22:44:19,vjmelvs,,0,0,0,"And because of that, we took the Red Panda home and named it TST! #TST #souvenir @Yiu Fai Guest House… http://instagram.com/p/jcrda1GPcv/",,@Yiu,#TST #souvenir,425760799102341120,https://twitter.com/vjmelvs/status/425760799102341120
2014-01-21 16:18:46,PeachViolet1,,0,0,0,"Lovely jubbly seafood carbonara... @The Spaghetti House http://instagram.com/p/jb_VqOSIbW/",,@The,,425663774511890432,https://twitter.com/PeachViolet1/status/425663774511890432
2014-01-21 13:59:55,edznyc,,1,0,0,"UMO rocking the house. (@Grappa's Cellar for Unknown Mortal Orchestra w/ 4 others) http://4sq.com/Ky8vPk",,@Grappa,,425628830611824640,https://twitter.com/edznyc/status/425628830611824640
2014-01-21 13:56:08,La6ofL7medya,,0,0,0,"The House of DANCING WATER Macau 2014 @Macau http://instagram.com/p/jbvA6WJAbm/",,@Macau,,425627877246533632,https://twitter.com/La6ofL7medya/status/425627877246533632
2014-01-21 13:54:19,La6ofL7medya,,0,0,0,"The House of DANCING WATER Macau 2014 @Macau http://instagram.com/p/jbuzpgJAbV/",,@Macau,,425627421489233920,https://twitter.com/La6ofL7medya/status/425627421489233920
2014-01-21 13:50:46,La6ofL7medya,,0,0,0,"The House of DANCING WATER Macau 2014 @Macau http://instagram.com/p/jbuZkupAa8/",,@Macau,,425626525745315840,https://twitter.com/La6ofL7medya/status/425626525745315840
2014-01-21 13:40:56,La6ofL7medya,,1,0,0,"The House of DANCING WATER Macau 2014 @Macau http://instagram.com/p/jbtRjGpAZ-/",,@Macau,,425624050887827456,https://twitter.com/La6ofL7medya/status/425624050887827456
2014-01-21 13:37:24,La6ofL7medya,,0,0,0,"The House of DANCING WATER Macau 2014 @Macau http://instagram.com/p/jbs3orJAZp/",,@Macau,,425623161401790464,https://twitter.com/La6ofL7medya/status/425623161401790464
2014-01-21 06:35:29,CINDIEMINDIE,,0,0,0,"Lunch with #EdoardoCaovilla, son of #ReneCaovilla today :) @The Upper House 奕居 http://instagram.com/p/ja8k81Fw__/",,@The,#EdoardoCaovilla #ReneCaovilla,425516984777064448,https://twitter.com/CINDIEMINDIE/status/425516984777064448
2014-01-21 06:27:48,Rigatoni25,,0,0,0,"@JamesL1927 started watching house or cards last night.. Really good. I assume you've seen it??",,@JamesL1927,,425515049210220544,https://twitter.com/Rigatoni25/status/425515049210220544
2014-01-21 03:12:14,imnmoz,,0,0,0,"เปลี่ยนชื่อเป็น HK Thai town เถอะค่ะ (@HK Tai San Guest House | Harilela) http://4sq.com/1mxLuLd",,@HK,,425465832903565312,https://twitter.com/imnmoz/status/425465832903565312
2014-01-20 23:31:44,SHINee_Irie,,1,10,6,"Cutie Onew House Dance. LMFAO. /PAKYU ONEW/ pic.twitter.com/Xh78dO4o2z",,,,425410342504509441,https://twitter.com/SHINee_Irie/status/425410342504509441
2014-01-20 17:13:49,sydneybrown_xo,,0,0,0,"Who needs a bar #gymnastics @The House Of Dancing Water 水舞間 http://instagram.com/p/jZg14wqaLT/",,@The,#gymnastics,425315237366337536,https://twitter.com/sydneybrown_xo/status/425315237366337536
2014-01-20 12:12:22,mirkuz77,,0,0,0,"I'm at McSorley's Ale House (Central) http://4sq.com/KqAErG",,,,425239378060144640,https://twitter.com/mirkuz77/status/425239378060144640
2014-01-20 08:55:55,tattoobakery,,0,0,0,"I'm at The House Of Dancing Water 水舞間 (Macau) http://4sq.com/19GT2bf",,,,425189938133749760,https://twitter.com/tattoobakery/status/425189938133749760
2014-01-20 08:44:52,sid_moko_diaura,,0,0,0,"I miss HARAJUKU B HOUSE and my housemate（；＿；）",,,,425187156114411520,https://twitter.com/sid_moko_diaura/status/425187156114411520
2014-01-20 07:58:25,SHINee_Irie,,1,7,5,"~you stepped out of your house even it is snowing just for the sake of this...KIM KIBUM you really are one of a kind~ pic.twitter.com/OYttSsBziE",,,,425175468807966720,https://twitter.com/SHINee_Irie/status/425175468807966720
2014-01-20 05:41:52,eduardomapajr,,0,0,0,"Working with a view of the Havas Hongkong office. (@Warwick House 和域大廈) [pic]: http://4sq.com/LsUjY4",,@Warwick,,425141103286030336,https://twitter.com/eduardomapajr/status/425141103286030336
2014-01-19 23:13:38,LexiSeroussi,,0,1,0,"I'm meant to leave the house in ten minute but I'm still in bed",,,,425043399847067648,https://twitter.com/LexiSeroussi/status/425043399847067648
2014-01-19 16:51:15,vjmelvs,,0,0,0,"Just got back from Macau with our Goodies from Pastelaria Koi Kei (@Yiu Fai Guest House 耀暉賓館) [pic]: http://4sq.com/19F6I6v",,@Yiu,,424947170023067648,https://twitter.com/vjmelvs/status/424947170023067648
2014-01-19 09:54:38,albertwksong,,0,0,0,"Luxury 끝판왕. (@The Upper House 奕居 w/ 2 others) [pic]: http://4sq.com/LAlrFg",,@The,,424842327916822528,https://twitter.com/albertwksong/status/424842327916822528
2014-01-19 06:52:07,basil_lion,,1,0,1,"Tea house http://twitpic.com/dspj9g",,,,424796394348498944,https://twitter.com/basil_lion/status/424796394348498944
2014-01-19 01:54:15,carlaluvaldez,,0,0,0,"View from our guest house window! Let's start! @Butterfly on Victoria http://instagram.com/p/jVSz9ihn7M/",,@Butterfly,,424721435954016256,https://twitter.com/carlaluvaldez/status/424721435954016256
2014-01-19 00:24:29,imnmoz,,0,0,0,"Day3 (@HK Tai San Guest House | Harilela) http://4sq.com/LmPTlA",,@HK,,424698843767508992,https://twitter.com/imnmoz/status/424698843767508992
2014-01-18 21:03:22,LTicas,,0,0,0,"I'm at Pure Veggie House 心齋 (Mid-levels) http://4sq.com/1f0Pezq",,,,424648230153256960,https://twitter.com/LTicas/status/424648230153256960
2014-01-18 18:28:21,Michyelise,,0,0,0,"Enjoying a couple of drinks with friends in SoHo @McSorley's Ale House http://instagram.com/p/jUfyCtD55c/",,@McSorley,,424609218701037568,https://twitter.com/Michyelise/status/424609218701037568
2014-01-18 12:44:28,ingrid_booknerd,,0,0,0,"I'm at The House Of Dancing Water 水舞間 (Macau) http://4sq.com/1eZJxBY",,,,424522678637445120,https://twitter.com/ingrid_booknerd/status/424522678637445120
2014-01-18 09:29:34,susanderanii,,0,0,0,"I'm at Shin King House http://4sq.com/1eZgAWP",,,,424473628835868672,https://twitter.com/susanderanii/status/424473628835868672
2014-01-18 09:25:30,Mikeyc75,,0,1,0,"Preparing for Chinese New Year I think. #hk #hongkong #cny @Blue House 藍屋 http://instagram.com/p/jThqJPC9Hy/",,@Blue,#hk #hongkong #cny,424472608542060544,https://twitter.com/Mikeyc75/status/424472608542060544
2014-01-18 08:47:59,4fox_ache,,0,0,0,"Enjoying the view while working. @Chater House 遮打大廈 http://instagram.com/p/jTdXVXsVUG/",,@Chater,,424463165272113152,https://twitter.com/4fox_ache/status/424463165272113152
2014-01-18 07:16:13,sunnyli,,0,0,0,"I'm at Scissor House http://4sq.com/1eYYjsF",,,,424440070654148608,https://twitter.com/sunnyli/status/424440070654148608
2014-01-18 06:43:23,lifeenjoyer,,0,0,0,"Finally got out the house after a super busy morning working! @The Hermitage 帝峰皇殿 http://instagram.com/p/jTPGweph2C/",,@The,,424431809523617792,https://twitter.com/lifeenjoyer/status/424431809523617792
2014-01-18 05:58:15,lifeenjoyer,,0,0,0,"finally getting out of the house after a long morning of working! (@The Hermitage 帝峰皇殿) [pic]: http://4sq.com/1dgEREG",,@The,,424420449377079296,https://twitter.com/lifeenjoyer/status/424420449377079296
2014-01-18 01:45:15,eshbautista,,0,0,0,"Barcelona in the house! #2014 #hk @Lan Kwai Fong 蘭桂坊 http://instagram.com/p/jSs_IoGMl5/",,@Lan,#2014 #hk,424356781146796032,https://twitter.com/eshbautista/status/424356781146796032
2014-01-17 08:07:59,eddiesky,,0,0,0,"Late lunch #fish n #chips so late but so good! @McSorley's Ale House http://instagram.com/p/jQz_eYBBrm/",,@McSorley,#fish #chips,424090710745571328,https://twitter.com/eddiesky/status/424090710745571328
2014-01-17 08:01:57,CWilsonFCO,george_chen,0,0,0,"MT"" @george_chen if you can help make Lantau Hong Kong's Canary Wharf to house bank back-offices etc.” and what about East Kowloon as CBD 2?",,@george_chen,,424089194487508992,https://twitter.com/CWilsonFCO/status/424089194487508992
2014-01-17 06:27:38,PurpleBoss81,,0,0,1,"Lol...Nolan's House Rules~ hehe ^^ @revengers @Revenge #NolanRoss #HouseRules pic.twitter.com/CMGxOK2RlW”""",,@revengers @Revenge,#NolanRoss #HouseRules,424065457478320128,https://twitter.com/PurpleBoss81/status/424065457478320128
2014-01-16 15:44:17,petegrella,,0,0,0,"Figured out the crowd... and the beer... (@McSorley's Ale House) http://4sq.com/1cuH677",,@McSorley,,423843154396073984,https://twitter.com/petegrella/status/423843154396073984
2014-01-16 15:19:46,madtab,,0,0,0,"Definitely my favorite place in HK - an old Chinese pawn shop / tenement house turned into a 3 level… http://instagram.com/p/jPAnCyvehk/",,,,423836983732240385,https://twitter.com/madtab/status/423836983732240385
2014-01-16 10:45:02,xxorsayxx,,0,0,0,"This tea house again but with a companion (Although the matcha fondant is a bit expensive...… http://instagram.com/p/jOhK8RHNVR/",,,,423767848226684928,https://twitter.com/xxorsayxx/status/423767848226684928
2014-01-16 10:04:15,captainarvin,,0,0,0,"Just posted a photo @Paddington House Of Pancakes http://instagram.com/p/jOcgQpyk1j/",,@Paddington,,423757584857051136,https://twitter.com/captainarvin/status/423757584857051136
2014-01-16 06:43:13,LTicas,,0,0,0,"I'm at Mandarin's House http://4sq.com/1csk2pz",,,,423706991882928128,https://twitter.com/LTicas/status/423706991882928128
2014-01-16 05:47:06,jaironecadocio,,0,0,0,"Ang lalake namin.. It's us, not the place!.. Haha!!.. (at Cosmic Guest House 宇宙賓館) — https://path.com/p/46TsG8",,,,423692869077987329,https://twitter.com/jaironecadocio/status/423692869077987329
2014-01-16 05:17:14,licasper,,0,0,0,"I'm at Lin Heung Tea House 蓮香樓 (Central) w/ 2 others [pic]: http://4sq.com/1d8ILza",,,,423685350960402432,https://twitter.com/licasper/status/423685350960402432
2014-01-15 07:31:32,R_JiyongieJ,,0,0,0,"[Trans 1/2 @bornfreeonekiss] @1215thexiahtic I moved houses a long time, why are you asking about housewarming (laugh) Ah.. I live alone ..""",,@bornfreeonekiss @1215thexiahtic,,423356761299374080,https://twitter.com/R_JiyongieJ/status/423356761299374080
