date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-01-15 07:26:06,R_JiyongieJ,,0,0,0,"[Trans @1215thexiahtic]: @bornfreeonekiss Your house is beautifulㅋ I need to go to hyung's house! Did you have a housewarming? ㅋ""",,@1215thexiahtic @bornfreeonekiss,,423355397127155712,https://twitter.com/R_JiyongieJ/status/423355397127155712
2014-01-15 07:17:45,pauwylicious,,0,0,0,"Missing the bestfriends @patriciaoxox @BennyDelupo @maxxibee assemble tomorrow when i arrive at my house? Pizza? My treat!",,@patriciaoxox @BennyDelupo @maxxibee,,423353292815478784,https://twitter.com/pauwylicious/status/423353292815478784
2014-01-15 04:14:25,ingrid_booknerd,,0,0,0,"I'm at Imperial House Dimsum http://4sq.com/1aEd3hb",,,,423307158688907264,https://twitter.com/ingrid_booknerd/status/423307158688907264
2014-01-15 04:14:12,ingrid_booknerd,,0,0,0,"I'm at Imperial House Dim Sum (Co-Tai, Macau) http://4sq.com/1clTkio",,,,423307102103543809,https://twitter.com/ingrid_booknerd/status/423307102103543809
2014-01-15 03:16:54,cedricsam,,1,0,3,"Policy address: suddenly more exciting with a house music background. pic.twitter.com/lEC1K5ewfG",,,,423292681494593536,https://twitter.com/cedricsam/status/423292681494593536
2014-01-14 15:46:55,hdynir,,0,0,0,"Istirahat (@Tai An Guest House) http://4sq.com/1gF9uYq",,@Tai,,423119042401300480,https://twitter.com/hdynir/status/423119042401300480
2014-01-14 15:34:35,Eldista07,,0,0,0,"Good night & sleep tight...... (with Lucky at Bridal Tea House Hotel 紅茶館酒店 - Wuhu St.) — https://path.com/p/3uyj9n",,,,423115939937153024,https://twitter.com/Eldista07/status/423115939937153024
2014-01-14 07:09:30,jezzarainbird,,0,0,0,"Goodbye Upper House. Truly an amazing hotel experience/Incredible! One thing though... Swimming pool please! http://4sq.com/JXbRLr",,,,422988829755461632,https://twitter.com/jezzarainbird/status/422988829755461632
2014-01-14 07:02:52,LexiSeroussi,sarahjdavidsonn,1,0,0,"@sarahjdavidsonn ya all the good stuff is at your house all the healthy stuff is at mine, can I move houses please?",,@sarahjdavidsonn,,422987160518549504,https://twitter.com/LexiSeroussi/status/422987160518549504
2014-01-14 02:55:33,OliviasChoice,,0,0,0,"I'm in the toss everything mood. Let's tidy up this house!!!",,,,422924922172620801,https://twitter.com/OliviasChoice/status/422924922172620801
2014-01-14 02:23:33,thisway2beauty,,0,0,0,"The horse arrived on time for welcoming the Year of Horse. @Chater House 遮打大廈 http://instagram.com/p/jIeMGxqJIh/",,@Chater,,422916866773090304,https://twitter.com/thisway2beauty/status/422916866773090304
2014-01-14 00:50:58,Eldista07,,0,0,0,"Breakfast time (with Lucky at Bridal Tea House Hotel 紅茶館酒店 - Wuhu St.) — https://path.com/p/brjSx",,,,422893567950852097,https://twitter.com/Eldista07/status/422893567950852097
2014-01-14 00:33:29,kago25,,0,0,0,"Dingin (at Australian Guest House) — https://path.com/p/1cYveI",,,,422889170042765312,https://twitter.com/kago25/status/422889170042765312
2014-01-13 23:44:17,superdip,,1,0,0,"Hmm ... Left the house half hour later to try not make it in to work an hour early and the traffic is nuts. Interesting ...",,,,422876788621324288,https://twitter.com/superdip/status/422876788621324288
2014-01-13 14:33:39,Tiagosworld18,,1,0,2,"#hongkong by night @The Upper House 奕居 http://instagram.com/p/jHM8wGwvE_/",,@The,#hongkong,422738217402896384,https://twitter.com/Tiagosworld18/status/422738217402896384
2014-01-13 13:01:24,Cristine1202,,0,0,0,"Miss u so much! Will you come to WY's house! I hope to see u visit with Victoria kekeke!n@Khunnie0624 pic.twitter.com/0jEFYqjDV0",,@Khunnie0624,,422715000172453888,https://twitter.com/Cristine1202/status/422715000172453888
2014-01-13 05:26:25,foodhorny,,0,0,0,"New Vietnamese resto near my house so I give it a try. Didn't like it too much the soup a bit too… http://instagram.com/p/jGOUrLm3YG/",,,,422600501126266881,https://twitter.com/foodhorny/status/422600501126266881
2014-01-12 14:33:31,DzinaHK,,0,0,0,"Just posted a photo @Hullett House http://instagram.com/p/jEoI0CCuQt/",,@Hullett,,422375793843789824,https://twitter.com/DzinaHK/status/422375793843789824
2014-01-12 14:06:52,rao_jaihind,,0,0,0,"@narendramodi no one can doubt on our credibility, even after serving dis country 4 so many yrs Atal ji does not have his own house",,@narendramodi,,422369087704948736,https://twitter.com/rao_jaihind/status/422369087704948736
2014-01-12 11:32:14,adamawhite,,0,0,1,"Paper house, Sai Ying Pun @First Street 第一街 http://instagram.com/p/jETZJYNFcM/",,@First,,422330174559252481,https://twitter.com/adamawhite/status/422330174559252481
2014-01-12 10:19:00,_goKHam,,0,0,0,"A quiet Sunday sunset from the balcony of my dorm room. @International House 國際生舍堂 http://instagram.com/p/jELAr7gWyb/",,@International,,422311742161813504,https://twitter.com/_goKHam/status/422311742161813504
2014-01-11 16:01:20,teresapoon930,,0,0,0,"Happy House warming~~~ #bbq @V City http://instagram.com/p/jCNZHjO40x/",,@V,#bbq,422035504998387712,https://twitter.com/teresapoon930/status/422035504998387712
2014-01-11 13:53:38,samantha_ingrid,,0,0,0,"Wakakakaka bought a Brown cushion today <3 @Yin Kwong House http://instagram.com/p/jB-x1uF373/",,@Yin,,422003368773820416,https://twitter.com/samantha_ingrid/status/422003368773820416
2014-01-11 13:41:12,EdEdnEdgy,,0,0,0,"the waitin time to buy a house here ia 6 months aure i could wait that out... #paris #vintage @Le Marais http://instagram.com/p/jB9WypQJnH/",,@Le,#paris #vintage,422000240599003136,https://twitter.com/EdEdnEdgy/status/422000240599003136
2014-01-11 12:13:04,R_JiyongieJ,_anglklnga,1,0,0,"@gelibooooo no,,,my house far from Bali,,, @1215thexiahtic",,@gelibooooo @1215thexiahtic,,421978060112400384,https://twitter.com/R_JiyongieJ/status/421978060112400384
2014-01-11 11:08:40,highnessofpop,,0,0,0,"My music would be 'my own kind of genre' but would be a mix of S. Korean music, with 70s-80s sound, trip hop, synthpop, club & house music.",,,,421961856090001408,https://twitter.com/highnessofpop/status/421961856090001408
2014-01-11 03:34:55,R_JiyongieJ,,0,0,0,"[VIDEO] 140111 Y-STAR News: Star's Jeju Island House - Kim Junsu #8 http://wp.me/p1gQsC-C34 via @jyj3official",,@jyj3official,#8,421847664045486080,https://twitter.com/R_JiyongieJ/status/421847664045486080
2014-01-10 15:51:21,elliot_girl,,0,0,0,"Goodnight Hong Kong! Day 2 was fruitful and fulfilling! Free day tomorrow… (at B P International House 龍堡國際賓館) — https://path.com/p/25At5X",,,,421670608250740736,https://twitter.com/elliot_girl/status/421670608250740736
2014-01-10 13:58:55,elliot_girl,,0,0,0,"Now back here. Feet are raised. Too tired to even move. Lol (at B P International House 龍堡國際賓館) — https://path.com/p/46lcUg",,,,421642311307505664,https://twitter.com/elliot_girl/status/421642311307505664
2014-01-10 13:19:06,susanderanii,,0,0,0,"I'm at Shin King House http://4sq.com/1aN1BfB",,,,421632289559552000,https://twitter.com/susanderanii/status/421632289559552000
2014-01-10 12:35:31,chezker,,0,0,0,"Blurred #groupselfie at the Spaghetti House! @The Spaghetti House 意粉屋 http://instagram.com/p/i_RC2BAWdn/",,@The,#groupselfie,421621323480449024,https://twitter.com/chezker/status/421621323480449024
2014-01-10 12:18:18,HayleySix66,,0,0,0,"To be honest, I don't wanna leave my bro's house.. :((",,,,421616992529821696,https://twitter.com/HayleySix66/status/421616992529821696
2014-01-10 10:13:36,AllieWist,,0,0,1,"Best Cocktail I've had in #hongkong -Vodka, house made blueberry thyme jam, + prosecco. @fishandmeathk… http://instagram.com/p/i_AzdLEB6w/",,@fishandmeathk,#hongkong,421585610089181184,https://twitter.com/AllieWist/status/421585610089181184
2014-01-09 21:24:53,elliot_girl,,0,0,0,"Good morning Hong Kong! City tour and Shenzhen today! (at B P International House 龍堡國際賓館) — https://path.com/p/3DeYkK",,,,421392154343124992,https://twitter.com/elliot_girl/status/421392154343124992
2014-01-09 15:42:25,sydneybrown_xo,,0,0,0,"Couple different press to handstands in between shows tonight @The House Of Dancing Water 水舞間 http://instagram.com/p/i9Bo2tqaLM/",,@The,,421305969768136704,https://twitter.com/sydneybrown_xo/status/421305969768136704
2014-01-09 15:13:02,petegrella,,0,0,0,"I'm at McSorley's Ale House (Central) http://4sq.com/1bUVpl9",,,,421298577487724545,https://twitter.com/petegrella/status/421298577487724545
2014-01-09 13:48:49,elliot_girl,,0,0,0,"Staying here! Goodnight Hong Kong! It's been a great first day! Off to… (at B P International House 龍堡國際賓館) — https://path.com/p/3S7w04",,,,421277381299412993,https://twitter.com/elliot_girl/status/421277381299412993
2014-01-09 13:28:15,lacmmegan,,0,0,0,"You dont even do sh!t in this house, atleast make urself useful",,,,421272204504883201,https://twitter.com/lacmmegan/status/421272204504883201
2014-01-09 12:15:16,thirstygiraffe,,0,0,0,"Drinking a Newcastle Brown Ale by @HEINEKEN_UKCorp @The Dog House — http://untp.it/1ikvcSI",,@HEINEKEN_UKCorp @The,,421253840533721088,https://twitter.com/thirstygiraffe/status/421253840533721088
2014-01-09 09:16:16,mirandayen88,,0,0,0,"Meeting people of Beckman Coulter here for an uptraining. (@Oxford House 濠豐大廈) http://4sq.com/1e34fC5",,@Oxford,,421208793801035776,https://twitter.com/mirandayen88/status/421208793801035776
2014-01-09 02:46:49,voyagerzulu,,0,0,1,"Who in hell left the house phone in my room. My 15 hour streak of sleep just died",,,,421110785683632129,https://twitter.com/voyagerzulu/status/421110785683632129
2014-01-08 17:19:58,rao_jaihind,,0,0,0,"@gskiran78 @sagarbirkar @AamAadmiParty I have seen his sabha with Muslims abt batla house encounter..dt is also vote bank politics",,@gskiran78 @sagarbirkar @AamAadmiParty,,420968132186890240,https://twitter.com/rao_jaihind/status/420968132186890240
2014-01-08 13:58:19,Zoe_Cohen,,0,0,0,"No filter - great steaks, wine, sides and coffee at the most ridiculous steak house, Wooloomooloo,… http://instagram.com/p/i6Q7fxkeGo/",,,,420917383055024128,https://twitter.com/Zoe_Cohen/status/420917383055024128
2014-01-08 12:22:51,jonathanykleung,,0,0,0,"At my grandpa's house! @Caribbean Coast 映灣園 http://instagram.com/p/i6GASsMsLw/",,@Caribbean,,420893358454996992,https://twitter.com/jonathanykleung/status/420893358454996992
2014-01-08 08:27:00,wellyinSG,,0,0,0,"With the #parents at Murray House in Stanley #hk #vacation #familytime @Murray House 美利樓 http://instagram.com/p/i5rA6frAW9/",,@Murray,#parents #hk #vacation #familytime,420834007149195264,https://twitter.com/wellyinSG/status/420834007149195264
2014-01-08 08:06:35,raiAasma,,0,0,0,"""@payal56925620: #ThanksNaBoleTumSSN1 best show best cast best music best story best Production House 7"" true :)",,@payal56925620,#ThanksNaBoleTumSSN1,420828869797498880,https://twitter.com/raiAasma/status/420828869797498880
2014-01-08 04:14:19,raiAasma,,0,1,1,"Best farm house scene #ThanksNaBoleTumSSN1pic.twitter.com/gTmmll3ufz",,,#ThanksNaBoleTumSSN1pic,420770414558605313,https://twitter.com/raiAasma/status/420770414558605313
2014-01-08 03:10:23,raiAasma,,0,0,0,"Love love the farm house scene #ThanksNaBoleTumSSN1",,,#ThanksNaBoleTumSSN1,420754325816635392,https://twitter.com/raiAasma/status/420754325816635392
2014-01-07 14:12:54,vivianlwy91,,0,0,0,"Dinner Time @My sweet house http://instagram.com/p/i3tzZ7oPNz/",,@My,,420558665108979712,https://twitter.com/vivianlwy91/status/420558665108979712
2014-01-07 11:52:00,hoyeonggj,,0,0,0,"Shaw house by him! Respect!! 102 years old. "" @ChannelNewsAsia: Run Run Shaw: The star-maker bows out http://cna.asia/1bNbdX7 """,,@ChannelNewsAsia,,420523208198987776,https://twitter.com/hoyeonggj/status/420523208198987776
2014-01-07 10:22:07,Amytuff,,0,0,0,"Kaya pala kaya pala.... Arghhh! I need to get,out of this house nowwww...",,,,420500586635603969,https://twitter.com/Amytuff/status/420500586635603969
2014-01-07 10:18:16,havnic27,,0,0,0,"I'm at Etude House http://4sq.com/KuHQ5D",,,,420499620582920192,https://twitter.com/havnic27/status/420499620582920192
2014-01-07 09:24:52,TianaLudhani,chrisalvaradom,0,0,0,"@calvarado89 I shall aim for house of cards! What have you been up to #whereintheworldareyou",,@calvarado89,#whereintheworldareyou,420486179947950080,https://twitter.com/TianaLudhani/status/420486179947950080
2014-01-07 04:49:01,desu821,,0,0,0,"Relax time @book house! pic.twitter.com/9wGXSKQnNj",,@book,,420416762610327553,https://twitter.com/desu821/status/420416762610327553
2014-01-07 03:05:58,wennysunardi,,0,0,0,"breakfast before heading back home this afternoon. gonna miss the winter break! (at Windsor House 皇室堡) — https://path.com/p/2asFr3",,,,420390827178082304,https://twitter.com/wennysunardi/status/420390827178082304
2014-01-07 03:02:08,mirandayen88,,0,0,0,"My mom is visiting Hong Kong and I am visiting her! The rooms are so spacious at Upper House! [pic]: http://4sq.com/K09yXz",,,,420389863071170560,https://twitter.com/mirandayen88/status/420389863071170560
2014-01-06 22:34:57,RonaldoStrydom,,0,0,0,"#Home#Sweet#Home#Caribbean#Coast#hkig#hk#Tag#For#likes#my#house#love#this#place#residential#clubhouse#a… http://instagram.com/p/i2CdsOyNYy/",,,#Home #Sweet #Home #Caribbean #Coast #hkig #hk #Tag #For #likes #my #house #love #this #place #residential #clubhouse #a,420322623730774016,https://twitter.com/RonaldoStrydom/status/420322623730774016
2014-01-06 19:11:13,vivianlwy91,,0,0,0,"Bye 1st Monday on 2014... Good night Everyone. ..sweet dream. @My sweet house http://instagram.com/p/i1rJgMIPBs/",,@My,,420271351749148672,https://twitter.com/vivianlwy91/status/420271351749148672
2014-01-06 11:39:21,AnthonyDESPRAS,,0,0,1,"The House dancing of water.... Amazing...",,,,420157639201259521,https://twitter.com/AnthonyDESPRAS/status/420157639201259521
2014-01-06 10:32:37,captainarvin,,0,0,0,"Eat your way around the world. @Paddington House Of Pancakes http://instagram.com/p/i0vzMrSk1M/",,@Paddington,,420140842935152640,https://twitter.com/captainarvin/status/420140842935152640
2014-01-06 05:54:57,ThangNgo,,1,0,0,"At @upperhouse_hkg my room has a stunning #hongkong harbour view #cathaydisc @The Upper House 奕居 http://instagram.com/p/i0QBi5iecT/",,@upperhouse_hkg @The,#hongkong #cathaydisc,420070967918874625,https://twitter.com/ThangNgo/status/420070967918874625
2014-01-06 04:14:59,MayoAda,,0,0,0,"At The House Of Dancing Water, Macao [vid] — https://path.com/p/3QJ17M",,,,420045808818343936,https://twitter.com/MayoAda/status/420045808818343936
2014-01-06 04:10:29,bulegaul,,0,0,0,"It got better and better - almost 2 hours. Stunning! (with Mayo at The House Of Dancing Water, Macao) [vid] — https://path.com/p/3LfxdS",,,,420044676435955712,https://twitter.com/bulegaul/status/420044676435955712
2014-01-06 03:52:55,MayoAda,,0,0,0,"Must see show before you die (with Peter at The House Of Dancing Water, Macao) [vid] — https://path.com/p/4j5pJL",,,,420040255933145089,https://twitter.com/MayoAda/status/420040255933145089
2014-01-06 03:33:43,bulegaul,,0,0,0,"Simply sensational!! (with Mayo at The House Of Dancing Water, Macao) [vid] — https://path.com/p/3N3vBI",,,,420035424036212736,https://twitter.com/bulegaul/status/420035424036212736
2014-01-06 03:22:52,bulegaul,,0,0,0,"With Mayo at The House Of Dancing Water, Macao [pic] — https://path.com/p/2lXPaE",,,,420032692852228097,https://twitter.com/bulegaul/status/420032692852228097
2014-01-05 23:43:13,chrisgaarder,ratedRforRyan,0,0,0,"@Dr_Fuxtable yeah it's right next to our new house so Pat and I would walk there sometimes since the weather was so nice around Xmas",,@Dr_Fuxtable,,419977415603933184,https://twitter.com/chrisgaarder/status/419977415603933184
2014-01-05 15:05:35,vivianlwy91,,0,0,0,"Late supper... @My sweet house http://instagram.com/p/iyqPjvIPL-/",,@My,,419847148851978240,https://twitter.com/vivianlwy91/status/419847148851978240
2014-01-05 10:07:40,adipolo,,1,0,0,"Good evening in HK (at Hullett House) [pic] — https://path.com/p/3vULh1",,,,419772176607109120,https://twitter.com/adipolo/status/419772176607109120
2014-01-05 09:52:03,gunzandmoses,,0,0,0,"A giant Chinese girl standing in front of the Sydney opera house #windowoftheworld #shenzhen #china @… http://instagram.com/p/iyGXJxhnPl/",,@,#windowoftheworld #shenzhen #china,419768244837572608,https://twitter.com/gunzandmoses/status/419768244837572608
2014-01-05 09:41:21,adipolo,,0,0,0,"out now! #JPlus * teteup promosi hehehe (with Yudi, Maritta, and 7 others at Hullett House) [pic] — https://path.com/p/iYxcl",,,#JPlus,419765552572145664,https://twitter.com/adipolo/status/419765552572145664
2014-01-05 09:26:13,samantha_ingrid,,1,0,0,"Finally I can use this lanolin shower gel bought at Texel. @Yin Kwong House http://instagram.com/p/iyDZ8El3xe/",,@Yin,,419761743175626752,https://twitter.com/samantha_ingrid/status/419761743175626752
2014-01-05 09:05:32,boring_stick,,0,0,0,"Chicken ramen with white miso and chicken soup... (@Daruma Ramen House 達磨日本拉麵) [pic]: http://4sq.com/1e9qXq4",,@Daruma,,419756540384772096,https://twitter.com/boring_stick/status/419756540384772096
2014-01-05 09:04:06,zapateado296,,0,0,0,"Been doing house work all day. Is now time to nap! Good night world!",,,,419756181284876288,https://twitter.com/zapateado296/status/419756181284876288
2014-01-05 09:03:36,adipolo,,0,0,0,"Loving the moment with great friends in Hullett House… (w/ Yudi, Maritta, & 6 others at 1881 Heritage) [pic] — https://path.com/p/2HZ3OE",,,,419756055153750016,https://twitter.com/adipolo/status/419756055153750016
2014-01-05 08:34:42,MayoAda,,0,0,0,"At The House Of Dancing Water, Macao — https://path.com/p/6ZHeG",,,,419748781542760448,https://twitter.com/MayoAda/status/419748781542760448
2014-01-05 06:07:09,mumphLT,,0,0,0,"If you bust your phone I strongly recommend this shop: @Sincere House 先施大廈 http://instagram.com/p/ixsoBQORYO/",,@Sincere,,419711649810247680,https://twitter.com/mumphLT/status/419711649810247680
2014-01-05 01:36:40,oishikawa,,0,0,0,"I'm at Lin Heung Tea House 蓮香樓 (Central) w/ 2 others [pic]: http://4sq.com/1f4jjCD",,,,419643579804684288,https://twitter.com/oishikawa/status/419643579804684288
2014-01-04 18:18:06,SuzyParkerB,,0,0,0,"Friends by interest. @benny's house http://instagram.com/p/iwbeyNIcdY/",,@benny,,419533211065401344,https://twitter.com/SuzyParkerB/status/419533211065401344
2014-01-04 14:56:49,cuwong,,0,0,0,"新品推出！NEW YORK BURGER！ @Paddington House Of Pancakes http://instagram.com/p/iwEci3Qo0M/",,@Paddington,,419482557261307904,https://twitter.com/cuwong/status/419482557261307904
2014-01-04 13:56:58,elisabethvg1999,,2,0,0,"@fuchsiacheer has great grades, @CharCharRushton has cool parents & @natteehh has food in her house. What do I hav? A sore throat.",,@fuchsiacheer @CharCharRushton @natteehh,,419467492096868353,https://twitter.com/elisabethvg1999/status/419467492096868353
2014-01-04 13:48:11,erwinxstrydom,,0,0,1,"#gym @Caribbean Coast Club House http://instagram.com/p/iv8lyuBzt6/",,@Caribbean,#gym,419465282227535872,https://twitter.com/erwinxstrydom/status/419465282227535872
2014-01-04 12:32:32,HungryEpicurean,,0,0,0,"Coffee (Flat White, House Blend) from Coco Espresso, Wanchai, Hong Kong. #cocoespresso #cocobarista… http://instagram.com/p/ivz7x7HFsC/",,,#cocoespresso #cocobarista,419446247146409984,https://twitter.com/HungryEpicurean/status/419446247146409984
2014-01-04 11:22:39,diglamb,,0,0,0,"Exactly @anchalvohra: Kejriwal & team should take the house & car, just not use red beacon. They must have basic incentives to stay honest",,@anchalvohra,,419428657661104128,https://twitter.com/diglamb/status/419428657661104128
2014-01-04 08:39:46,Janica07,,0,0,0,"Full House!",,,,419387668535840768,https://twitter.com/Janica07/status/419387668535840768
2014-01-04 07:09:20,samantha_ingrid,,0,0,0,"Wakakakaka~~~ my new toy: aroma diffuser and humidifier @Yin Kwong House http://instagram.com/p/ivO8gXF3y_/",,@Yin,,419364907461935104,https://twitter.com/samantha_ingrid/status/419364907461935104
2014-01-04 00:22:46,loveusgforever,,0,0,0,"“The largest room in the house is the room for improvement.”",,,,419262593249714176,https://twitter.com/loveusgforever/status/419262593249714176
2014-01-03 14:03:45,Miguel_Moroxo,Burberry,0,0,0,"Peruvian in the house! “ @Burberry: Mario Testino on the set of the @Burberry London S/S14 campaign http://instagram.com/p/itQruLRJIJ ”",,@Burberry @Burberry,,419106810880991232,https://twitter.com/Miguel_Moroxo/status/419106810880991232
2014-01-03 13:18:59,samantha_ingrid,,1,0,0,"The sun has gone To bed and so must I So long, farewell Auf Weidersehen, goodbye @Yin Kwong House http://instagram.com/p/itUdHYl31J/",,@Yin,,419095548185292801,https://twitter.com/samantha_ingrid/status/419095548185292801
2014-01-03 12:02:49,marckdwesthk,,0,0,0,"This is one of my favorite curry houses. Gonna get some with Mel then GYM (@Shirokuma Curry 白熊咖哩) [pic]: http://4sq.com/1gvyUIA",,@Shirokuma,,419076378366337024,https://twitter.com/marckdwesthk/status/419076378366337024
2014-01-03 06:29:53,dejabrew_hk,,0,0,0,"#dejabrew house blend at n.o.t. specialty coffee. Now thats a proper coffee. :P @n.o.t http://instagram.com/p/islox8oxN6/",,@n,#dejabrew,418992595331993600,https://twitter.com/dejabrew_hk/status/418992595331993600
2014-01-02 16:12:56,priya3v,,0,0,0,"The house of dancing water is seriously amazing #macaupic.twitter.com/nZWdq0elPX",,,#macaupic,418776936433717248,https://twitter.com/priya3v/status/418776936433717248
2014-01-02 09:59:30,thannna,,0,0,0,"Love love . Wid husband! (@Spaghetti House 意粉屋) http://4sq.com/1dVE7XB",,@Spaghetti,,418682957835280384,https://twitter.com/thannna/status/418682957835280384
2014-01-02 09:27:54,dotmuqit,,0,0,0,"I'm at Spaghetti House 意粉屋 (Mong Kok, Hong Kong) http://4sq.com/1dVAqRU",,,,418675004390506496,https://twitter.com/dotmuqit/status/418675004390506496
2014-01-02 08:25:37,susanderanii,,0,0,0,"I'm at Shin King House http://4sq.com/1d0ixoE",,,,418659329341157376,https://twitter.com/susanderanii/status/418659329341157376
2014-01-02 08:14:37,lsemalik,lsemalik,0,0,0,"#KhullaTazad: Pervez Musharraf reaches local hospital safe and sound 10 miles away from his house. Can't reach Court?",,,#KhullaTazad,418656562639433728,https://twitter.com/lsemalik/status/418656562639433728
2014-01-02 07:28:05,Kitosk,,0,0,0,"Comida local, LOL (@Spaghetti House 意粉屋) http://4sq.com/1hhAiBr",,@Spaghetti,,418644853137092608,https://twitter.com/Kitosk/status/418644853137092608
2014-01-02 07:16:30,MashaKaric,,0,0,0,"Me and my hubbie @The House of Dancing Water http://instagram.com/p/iqGLXZqjDI/",,@The,,418641939240853504,https://twitter.com/MashaKaric/status/418641939240853504
2014-01-02 05:58:21,nicoleeyeo,,0,0,0,"Friggin hungry (@Praise House Congee and Noodle Cuisine 譽居) http://4sq.com/1gp7tQK",,@Praise,,418622269871890432,https://twitter.com/nicoleeyeo/status/418622269871890432
2014-01-02 05:37:06,krislynnaudrey,,0,0,0,"I'm at The Spaghetti House 意粉屋 (Chek Lap Kok) http://4sq.com/1k9LgLt",,,,418616923182891008,https://twitter.com/krislynnaudrey/status/418616923182891008
2014-01-01 19:49:08,stevejacus,,0,0,0,""" @WOODTV: @DetroitRedWings facing off against Toronto Maple Leafs now at The Big House! Check it out on WOOD TV8 now!"" #HKstreamer@2a.m.",,@WOODTV @DetroitRedWings @2a,#HKstreamer,418468957121552385,https://twitter.com/stevejacus/status/418468957121552385
2014-01-01 14:13:18,ChrisRijanto,,1,0,0,"My uber-cool parents!! So great to spend NYE together with them! @The Upper House 奕居 http://instagram.com/p/ioRAR5Q8sD/",,@The,,418384439769849856,https://twitter.com/ChrisRijanto/status/418384439769849856
2014-01-01 13:32:42,theonlyniraj,,0,0,0,"The Zombie. (@The Upper House 奕居 w/ 2 others) [pic]: http://4sq.com/1dTzVaX",,@The,,418374224706031616,https://twitter.com/theonlyniraj/status/418374224706031616
2014-01-01 13:30:44,chulbuli_pandey,,0,0,0,"Family dinner on #NewYearsDay! #Happy2014 @Qi House of Sichuan http://instagram.com/p/ioMNXRD_ze/",,@Qi,#NewYearsDay #Happy2014,418373727815237632,https://twitter.com/chulbuli_pandey/status/418373727815237632
2014-01-01 12:26:42,wiekeratna,,0,0,0,"OpenRice Best Restaurant Awards 2013 (with Toto, Wisnu, and Wisnu at Lin Heung Tea House 蓮香樓) — https://path.com/p/1F6IPl",,,,418357612233510912,https://twitter.com/wiekeratna/status/418357612233510912
2014-01-01 11:16:10,eneimusic,,1,0,1,"Hong Kong vibes #hongkong @Hong Kong Brew House http://instagram.com/p/in8z1oMvcG/",,@Hong,#hongkong,418339864875376640,https://twitter.com/eneimusic/status/418339864875376640
2014-01-01 08:26:41,erwinxstrydom,,0,0,0,"Page 1 of 365 - I'm on a seafood diet. #latelunch @Spaghetti House 意粉屋 http://instagram.com/p/inpaeyhzkB/",,@Spaghetti,#latelunch,418297213207707648,https://twitter.com/erwinxstrydom/status/418297213207707648
2014-01-01 08:11:04,thomaswanhoff,,0,0,0,"Hongkong people: What is the secret behind Jennys bakery in Chunkin house?",,,,418293279910682624,https://twitter.com/thomaswanhoff/status/418293279910682624
2014-01-01 07:26:53,22hand,,0,0,0,"Movie time! House 4 and house 6 (@UA Cityplaza) http://4sq.com/1dT5zW5",,@UA,,418282162656649216,https://twitter.com/22hand/status/418282162656649216
2014-01-01 02:08:39,gimm3hfood,,0,0,0,"Pulled out the door knob while I was trying to leave in a hurry... house was recently renovated #oops #fml #newyearjuststarted",,,#oops #fml #newyearjuststarted,418202077911732225,https://twitter.com/gimm3hfood/status/418202077911732225
